#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
opinion_hajj_promised;Promised to go on Hajj.;A promis de faire le hajj;Hat versprochen, auf Haddsch zu gehen.;;Prometió hacer el hach.;Ha promesso di partire per l'Hajj.;;;;;;;;x;
EVTDESC86167;Honorable [Root.GetTitledName]!\nI regret to inform you that I will not be able to break bread with you today, as I need to break camp immediately.\n\n[From.GetTitledName] ;Honorable [Root.GetTitledName] !\nJe suis au regret de vous informer que je ne pourrai pas venir partager votre repas, car il me faut lever le camp sans attendre.\n\n[From.GetTitledName];Werter [Root.GetTitledName]!\nEs tut mir leid, Euch mitteilen zu müssen, dass es mir nicht möglich ist, mit Euch heute das Brot zu brechen, da ich sofort das Lager abbrechen muss.\n\n[From.GetTitledName];;¡Honorable [Root.Liege.GetTitledName]!\nLamento informarte que hoy no podré compartir el pan contigo, pues necesito partir de inmediato.\n\n[From.GetTitledName] ;Onorevole [Root.GetTitledName]!\nMi rincresce informarti che oggi non mi è possibile condividere il pasto con te, dato che devo ripartire immediatamente.\n\n[From.GetTitledName] ;;;;;;;;x;
EVTOPTA86167;We have lost face!;Nous avons perdu la face !;Wir haben das Gesicht verloren!;;¡Hemos perdido la reputación!;Abbiamo perso la faccia!;;;;;;;;x;
EVTDESC86170;Travelling to Mecca gives time for reflection. A [Root.GetManWoman] should not go into excess when it comes to food, and should always abstain from wine!;Voyager jusqu'à La Mecque laisse du temps pour réfléchir. Un[Root.Get_E] [Root.GetManWoman] ne doit pas céder aux excès en termes de nourriture et devrait toujours s'abstenir de boire du vin !;Die Reise nach Mekka bietet einem Zeit zum Nachdenken. Man sollte nicht der Maßlosigkeit beim Essen verfallen ... und auch auf Wein verzichten!;;Viajar a La Meca me da tiempo para reflexionar. ¡Un hombre no debe excederse cuando se trata de comida, y siempre debe abstenerse del vino!;Viaggiare verso la Mecca dà parecchio tempo per riflettere. Un [Root.GetManWoman] non dovrebbe eccedere nel cibo e dovrebbe sempre astenersi dal bere vino!;;;;;;;;x;
EVTOPTA86170;I shall be more moderate in my eating..;Je devrais modérer mes ardeurs en termes de nourriture...;Ich sollte mich beim Essen zügeln ...;;Seré más moderado cuando coma...;Dovrei essere più sobrio nei miei pasti..;;;;;;;;x;
EVTOPTB86170;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86180;It seems as if we have managed to get lost here in the desert. One of the humble servants seems as if he might know the right way.;Il semble que nous nous sommes perdus dans le désert. Mais l'un des serviteurs prétend connaître le chemin pour retrouver notre route.;Es scheint so, als hätten wir es geschafft, uns in der Wüste zu verirren. Einer der niederen Bediensteten könnte den richtigen Weg kennen.;;Parece que nos hemos perdido en el desierto. Uno de nuestros humildes sirvientes parece saber el camino correcto.;Sembra che ci siamo persi nel deserto. Pare che un umile servitore possa conoscere la strada giusta.;;;;;;;;x;
EVTOPTA86180;I am [Root.GetTitle]! I know the best way!;Je suis [Root.Get_only_le_Title][Root.GetTitle] ! Je connais le meilleur chemin !;Ich bin [Root.GetTitle]! Ich kenne den besten Weg!;;¡Yo soy [Root.GetTitle]! ¡Conozco el mejor camino!;Io sono [Root.GetTitle]! Io conosco la via migliore!;;;;;;;;x;
EVTOPTB86180;Listen to the servant...;Faire confiance au serviteur...;Hört auf den Bediensteten ...;;Escuchar al sirviente...;Ascolta il servitore...;;;;;;;;x;
EVTDESC86300;As you stop for camp one evening, you notice that an old man in poor clothing has made camp at the same place. The man offers to tell you a hadith he has if you can spare him some bread.;Alors que vous vous arrêtez pour établir votre campement pour la nuit, vous remarquez qu'un vieillard en guenilles s'est installé au même endroit. L'homme vous propose de réciter un hadith en échange d'un peu de pain.;Als Ihr anhaltet, um für den Abend ein Lager aufzuschlagen, bemerkt Ihr einen alten, schlecht gekleideten Mann, der am selben Ort sein Lager aufgeschlagen hat. Der Mann bietet Euch an, einen Hadith zu erzählen, sofern Ihr etwas Brot für ihn habt.;;Habiéndote detenido para acampar una noche, ves que un anciano en harapos ha acampado en el mismo sitio. El viejo te ofrece contarte un jadiz que sabe si compartes con él un poco de pan.;Quando una sera ti fermi per accamparti, noti che un vecchio uomo in abiti poveri si è accampato nello stesso posto. L'uomo si offre di raccontarti un hadith in cambio di un po' di pane.;;;;;;;;x;
EVTOPTA86300;Listen to the old man;Écouter le vieil homme;Hört dem alten Mann zu;;Escuchar al anciano;Ascolta il vecchio;;;;;;;;x;
EVTOPTB86300;It is just an old man...;Ce n'est qu'un vieillard...;Es ist nur ein alter Mann...;;Es solo un anciano...;È solo un vecchio...;;;;;;;;x;
TOOLTIP_LISTEN_TO_HADITH;You listen carefully to the old man's hadith.\n;Vous écoutez attentivement le hadith du vieil homme.\n;Ihr hört dem Hadith des alten Mannes genau zu.\n;;Escuchas con cuidado el jadiz del anciano.\n;Ascolti attentamente l'hadith del vecchio.\n;;;;;;;;x;
EVTOPTA86320;Greed is against Islam!;L'avidité est l'ennemie de l'islam !;Gier ist gegen den Islam!;;¡La codicia es contraria al islam!;L'avidità è contro l'Islam!;;;;;;;;x;
EVTOPTB86320;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86330;The old man says that, the Messenger of Allah, may Allah bless him and grant him peace, would often pray, 'O Allah! I seek your protection from anxiety and grief, from incapacity and laziness, from stinginess and cowardice, and from the burden of debt and the domination of people.';D'après le vieil homme, le Prophète, que la paix et la bénédiction d'Allah soient sur lui, a dit : 'Ô Allah ! Offre-moi ta protection l'avidité et le chagrin, contre l'incapacité et la paresse, contre l'avidité et la couardise, et contre le poids écrasant des dettes et la domination des hommes.';"Der alte Mann sagt, dass der Gesandte Allahs, möge Allah ihn segnen und ihm Frieden schenken, häufig Folgendes betete: ""Oh Allah! Ich suche Zuflucht bei Dir vor Kummer und Trauer, vor Unfähigkeit, Faulheit und vor Geiz und Feigheit und vor der Last der Schulden und der Erniedrigung der Menschen.""";;"El anciano dice que el Mensajero de Alá, al que Alá bendiga y otorgue paz, constantemente rezaba, ""¡Alá! Me refugio en Ti de las preocupaciones y la tristeza, de la incapacidad y la holgazanería, de la avaricia y la cobardía, del peso de las deudas y de la opresión de los enemigos""";Il vecchio dice che il Messaggero di Allah, che Allah Lo benedica e gli dia la pace, avrebbe spesso pregato così, 'O Allah! Cerco la tua protezione dall'angoscia e dal dolore, dall'incapacità e dalla pigrizia, dall'avarizia e dalla codardia, e dal fardello del debito e dal dominio delle genti'.;;;;;;;;x;
EVTOPTA86330;I bow my head and say the same prayer.;J'incline la tête et récite la même prière.;Ich neige meinen Kopf und bete dasselbe Gebet.;;Agacho mi cabeza y repito la misma oración.;Chino la testa e recito la stessa preghiera.;;;;;;;;x;
EVTOPTB86330;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86340;The old man says that, Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, 'Beware of envy. Envy devours good actions as fire devours wood.';D'après le vieil homme, Abu Hurayra a rapporté que le Prophète, que la paix et la bénédiction d'Allah soient sur lui, a dit : 'Méfiez-vous de la jalousie car elle consume les bonnes oeuvres comme le feu consume le bois.';"Der alte Mann sagt, dass Abu Huraira berichtete, dass der Prophet, möge Allah ihn segnen und ihm Frieden schenken, sagte: ""Hütet euch vor Neid, denn der Neid frisst die guten Taten auf wie das Feuer den Brennstoff auffrisst.""";;"El anciano dice que Abu Hurayra dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: ""Cuidaos de la envidia, pues la envidia devora las buenas acciones, así como el fuego devora la madera"".";Il vecchio dice che, secondo quanto riportato da Abu Hurayra, il Profeta, che Allah Lo benedica e gli dia la pace, ha detto, 'Guardati dall'invidia. L'invidia divora le buone azioni come il fuoco divora il legno'.;;;;;;;;x;
EVTOPTA86340;Envy harms myself!;La jalousie me nuit !;Neid schadet mir!;;¡La envidia me daña!;L'invidia mi danneggia!;;;;;;;;x;
EVTOPTB86340;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86350;The old man says that, Ibn Mas'ud reported that the Prophet, may Allah bless him and grant him peace, said, 'Truthfulness leads to piety and piety leads to the Garden. A [Root.GetManWoman] should be truthful until [Root.GetSheHe] is written down as truthful in the sight of Allah. Lying leads to deviance and deviance leads to the Fire. A person lies to the point that [Root.GetSheHe] is written down as a liar in the sight of Allah.';D'après le vieil homme, Ibn Mas'ud a rapporté que le Prophète, que la paix et la bénédiction d'Allah soient sur lui, a dit : « La sincérité mène aux oeuvres de bien et les oeuvres de bien mènent au Paradis. L'homme ne cesse de dire la vérité jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de véridique. Le mensonge mène aux mauvaises actions et les mauvaises actions mènent à l'Enfer. L'homme ne cesse de mentir jusqu'à ce qu'on le mentionne auprès de Dieu sous le nom de menteur ».;"Der alte Mann sagt, dass Ibn Mas'ud berichtete, dass der Prophet sagte: ""Aufrichtigkeit führt auf den Weg der Tugend, und die Tugend führt zum Paradies. Man sollte aufrichtig sein, bis Allah einen aufrichtig nennt. Lügen führt zum Übel, und Übel führt ins Höllenfeuer. Ein Mensch, der immer wieder lügt, wird von Allah Lügner genannt.""";;"El anciano dice que Ibn Mas'ud r dijo que el Profeta, al que Alá bendiga y otorgue paz, dijo: ""La verdad lleva a la piedad y la piedad lleva a su vez al Jardín Un hombre debe decir la verdad hasta que sea escrito ante Alá como veraz. La mentira lleva a la corrupción y ésta a su vez lleva al Fuego. Un hombre miente hasta que es registrado ante Ala como un mentiroso.""";Il vecchio racconta che, secondo quanto riportato da Ibn Mas'ud, il Profeta, che Allah Lo benedica e gli dia la pace, ha detto, La Sincerità conduce alla Pietà e la Pietà conduce al Paradiso. Un [Root.GetManWoman] dovrebbe essere sincero finché [Root.GetSheHe] non appare sincero al cospetto di Allah. La Menzogna conduce al peccato e il peccato conduce all'Inferno. Una persona mente fino al punto che appare come un bugiardo al cospetto di Allah.';;;;;;;;x;
EVTOPTA86350;I should be with the truthful!;Je devrais toujours dire la vérité !;Ich sollte zu den Aufrichtigen gehören!;;¡Debo estar con los sinceros!;Dovrei sempre dire il vero!;;;;;;;;x;
EVTOPTB86350;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86360;"The old man quotes the Messenger of Allah, may Allah bless him and grant him peace, from Sunan Abu Dawood, ""The most evil traits in a [Root.GetManWoman] are severe stinginess and uninhibited cowardice!""";Le vieil homme cite le Messager d'Allah, que la paix et la bénédiction d'Allah soient sur lui, d'après le Sunan Abi Dawood : 'Les plus grands défauts d'un[Root.Get_E] [Root.GetManWoman] sont l'avidité et la lâcheté !';"Der alte Mann zitiert den Gesandten Allahs, Sunan Abu Dawud, möge Allah ihn segnen und ihm Frieden schenken: ""Die schlimmsten Charakterzüge sind großer Geiz und ungehemmte Feigheit!""";;"El anciano cita al Mensajero de Alá, a quién Alá bendiga y otorgue paz, Sunan Abu Dawood, ""¡Los rasgos más malvados en un hombre son la mezquindad y la cobardía no reprimida!""";Il vecchio cita il Messaggero di Allah, che Allah Lo benedica e gli dia la pace, da Sunan Abu Dawood, I tratti più malvagi in un [Root.GetManWoman] sono l'avarizia esagerata e la codardia ostentata!';;;;;;;;x;
EVTOPTA86360;And I am no evil [Root.GetManWoman]...;Je ne suis pas un[Root.Get_E] [Root.GetManWoman] diabolique...;Und ich bin kein schlimmer Mensch ...;;Y yo no soy un hombre malvado...;Ed io non sono un [Root.GetManWoman] malvagio...;;;;;;;;x;
EVTOPTB86360;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86380;"The old man starts telling you, that Abu Bakr as-Siddiq said.. ""I heard the Messenger of Allah, may Allah bless him and grant him peace, say, 'If people see an unjust person, and do not restrain [Root.GetHerHim], Allah is very likely to seize them with retribution from Him.'""";Le vieil homme raconte que Abu Bakr as-Siddiq a dit : « J'ai entendu le messager d'Allah, que la paix et la bénédiction d'Allah soient sur lui, dire : Les gens, quand ils voient l'injuste commettre son injustice sans l'en empêcher, ne sont plus loin de voir Dieu les frapper tous d'un châtiment provenant de Lui ».;"Der alte Mann erzählt Euch, dass Abu Bakr as-Siddiq sagte: ""Ich hörte den Gesandten Allahs, möge Allah ihn segnen und ihm Frieden schenken. Wenn Menschen eine ungerechte Person sehen und diese nicht in ihre Schranken weisen, wird Allah diese Menschen mit seiner Vergeltung bestrafen.""";;"El viejo comienza a decirte que Abu Bakr as-Siddiq dijo...""Escuché al Mensajero de Alá, al que Alá bendiga y otorgue paz, decir: 'Si la gente ve a una persona injusta, y no la contienen, es muy probable que Alá les otorgue el castigo de él.'""";Il vecchio inizia a raccontarti che Abu Bakr as-Siddiq disse 'Ho udito il Messaggero di Allah, che Allah Lo benedica e gli dia la pace, dire, 'Se la gente vede un peccatore e non [Root.GetHerHim] frena, è molto probabile che Allah punisca loro con il Suo castigo'.;;;;;;;;x;
EVTOPTA86380;Allah commands to justice and doing good!;Allah nous ordonne de rendre justice et de faire le bien !;Allah befiehlt Gerechtigkeit und Gutes zu tun!;;¡Alá ordena hacer justicia y el bien!;Allah pretende giustizia e buone azioni!;;;;;;;;x;
EVTOPTB86380;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86390;"The old man says, ""As the holy Qur'an says, 'You desire the attractions of this world, but Allah desires the next world for you!', and 'Yes, you prefer the life of this world, but the next world is better and more lasting.'""";Le vieil homme dit : 'Comme le veut le Saint Coran, 'Vous désirez les attraits de ce monde mais Allah désire l'au-delà pour vous !' et 'Oui, vous préférez plutôt la vie présente, alors que l'au-delà est meilleur et plus durable.';"Der alte Mann sagt: ""Wie der heilige Koran sagt: Du wünschst dir die Anziehungskraft dieser Welt, aber Allah wünscht dir die nächste Welt!"" und ""Ja, du bevorzugst das Leben auf dieser Welt, aber die nächste Welt ist besser und bleibender.""";;"El anciano dice: ""Como el Sagrado Corán dice: 'Deseas tener los atractivos de este Mundo, pero Alá quiere para tí los del otro mundo"" 'y 'Prefieres la vida de este mundo. Pero la otra vida es mejor y más duradera'.""";Il vecchio racconta, 'Come il sacro Corano dice, 'Tu desideri le tentazioni di questo mondo, ma Allah desidera l'altro mondo per te!', e 'Sì, tu preferisci la vita di questo mondo, ma l'altro mondo è migliore e più duraturo'.;;;;;;;;x;
EVTOPTA86390;This is wisdom!;Que de sages paroles !;Das ist Weisheit!;;¡Eso es sabiduría!;Questa è saggezza!;;;;;;;;x;
EVTOPTB86390;Alhamdulillah!;Alhamdulillah !;Alhamdulillah!;;¡Alhamdulillah!;Alhamdulillah!;;;;;;;;x;
EVTDESC86400;"The old man says, As related by Al-Tirmidhi, ""I said, O Prophet of Allah, will we be held accountable for what we say? He said, 'May your mother be bereft of you! Is there anything that topples people on their faces into the hellfire other than the jests of their tongues?'""";Le vieil homme me rapporte les propos de Al-Tirmidhî : 'Je lui dis : 'Ô Prophète de Dieu, serons-nous donc susceptibles d'être châtiés pour avoir parlé? Il me répondit : 'Malheureux, est-ce que les gens ne tombent pas en Enfer, face en avant, comme conséquence des calomnies que profère leur langue ?';"Der alte Mann sagt, überliefert von Al-Tirmidhi: ""Ich sagte, oh Gesandter Allahs, werden wir für das zur Rechenschaft gezogen, was wir sagen?"" Er sagte: ""Möge deine Mutter deiner beraubt werden! Werden die Menschen auf ihren Gesichtern oder auf ihren Nasen in die Hölle geworfen für etwas anderes als für die Früchte ihrer Zungen?""";;"El anciano dice, según relató Al-Tirmidhi ""Dije, Oh Profeta de Alá, ¿se nos guardarán cuentas de lo que decimos? Él dijo, '¡Que tu madre sea desprovista de tí! ¿Hay algo que arroje más gente al infierno más que la frivolidad de sus lenguas?'";Il vecchio racconta, 'come riportato da Al-Tirmidhi, Io ho detto, O Profeta di Allah, saremo ritenuti responsabili per ciò che diciamo? Egli disse: 'Possa tua madre essere privata di te! C'è qualcosa che getta i volti della gente tra le fiamme dell'Inferno più delle sciocchezze pronunciate dalle loro lingue?';;;;;;;;x;
