#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
PLOT_POWER_CONTRIB_LOWER_THAN;Contribution to $PLOTTER$'s plot to $PLOT$ less than §Y$POWER$%§!\n;Contribution au complot de $PLOTTER$ pour $PLOT$ est inférieure à §Y$POWER$%§!\n;Beteiligung an $PLOTTER$s Plan zum $PLOT$ geringer als §Y$POWER$%§!\n ;;Contribución al complot de $PLOTTER$ sobre $PLOT$ inferior a §Y$POWER$%§!\n;Contributo al complotto di $PLOTTER$ per $PLOT$ inferiore a §Y$POWER$%§!\n;;;;;;;;x;
imam_appreciates;The Imams Approve;Approbation des imams;Die Imame stimmen zu;;Los imanes lo aprueban;Gli Imam approvano;;;;;;;;x;
pious_imams;Money-loving Imams;Imams cupides ;Geldgierige Imame;;Imanes avaros;Imam avidi;;;;;;;;x;
unfunny_imam;Disregards Blasphemy;Ne tient pas compte du blasphème ;Ignoriert Blasphemie;;Ignora la blasfemia;Non si cura della blasfemia;;;;;;;;x;
NOT_ALLOWED_PLAY_LOWBORN;Not allowed to play §YLowborn§!;Non autorisé à jouer un personnage de §Ybasse extraction§!;Darf nicht §YLowborn§! spielen ;;No autorizado a jugar como §YLowborn§!;Non puoi giocare come personaggio §Ydi umili natali§!;;;;;;;;x;
NOT_ALLOWED_PLAY_LOWBORN_MP;§Y$PLAYER$§! not allowed to play §YLowborn§!;§Y$PLAYER$§! n'est pas autorisé à jouer un personnage de §Ybasse extraction§!;§Y$PLAYER$§! darf nicht §Ylowborn§! spielen;;§Y$PLAYER$§! no autorizados a jugar como §YLowborn§!;§Y$PLAYER$§! non può giocare come personaggio §Ydi umili natali§!;;;;;;;;x;
light_foot_leader;Light Foot Leader;Commandant d'infanterie légère;Anführer der leichten Fußsoldaten;;Líder de infantería;Comandante di Fanteria Leggera;;;;;;;;x;
light_foot_leader_desc;This character has proven to be a capable commander when leading light infantry into battle.;Ce personnage a maintes fois prouvé son efficacité en menant son bataillon d'infanterie légère au combat.;Dieser Charakter hat sich als fähiger Kommandant ausgezeichnet, wenn er die leichte Infanterie in den Kampf führt.;;Este personaje ha demostrado ser un buen comandante para guiar a la infantería ligera durante la batalla.;Questo personaggio si è dimostrato un abile comandante alla guida di truppe di fanteria leggera.;;;;;;;;x;
heavy_infantry_leader;Heavy Infantry Leader;Commandant d'infanterie lourde;Anführer der schweren Infanterie;;Líder de infantería pesada;Comandante di Fanteria Pesante;;;;;;;;x;
heavy_infantry_leader_desc;This character is skilled at leading heavily armored infantry into battle.;Ce personnage se montre très efficace quand il s'agit de mener un bataillon d'infanterie lourde au combat.;Dieser Charakter führt die schwerbewaffnete Infanterie geschickt in den Kampf.;;Este personaje es hábil para dirigir a la infantería pesada en la batalla.;Questo personaggio è esperto nel guidare in battaglia truppe di fanteria pesante.;;;;;;;;x;
cavalry_leader;Cavalry Leader;Commandant de cavalerie;Anführer der Kavallerie;;Líder de caballería;Comandante di Cavalleria;;;;;;;;x;
cavalry_leader_desc;This character excels at leading men to war on horseback.;Ce personnage excelle dans le commandement de son bataillon de cavalerie.;Dieser Charakter zeichnet sich darin aus, Männer auf dem Pferderücken in den Krieg zu führen.;;Este personaje es un experto dirigente en batallas a caballo.;Questo personaggio eccelle nella guida di truppe a cavallo.;;;;;;;;x;
inspiring_leader;Inspiring Leader;Commandant motivant;Inspirierender Anführer;;Líder inspirador;Comandante carismatico;;;;;;;;x;
inspiring_leader_desc;This character has a way of reaching directly into the hearts and minds of the soldiers on the battlefield, and not just with a sword.;Ce personnage sait trouver les mots pour motiver le coeur et l'esprit de ses hommes sur le champ de bataille. Il n'a même pas besoin de les menacer pour les faire avancer !;Dieser Charakter hat eine besondere Art, das Herz und die Seele der Soldaten auf dem Schlachtfeld zu berühren, und das nicht nur mit einem Schwert.;;Este personaje es capaz de llegar a los corazones y las mentes de los soldados en el campo de batalla, no sólo con la espada.;Questo personaggio sa andare dritto al cuore e alle menti dei soldati sul campo di battaglia, e non solo con la spada.;;;;;;;;x;
trickster;Trickster;Commandant imprévisible;Schwindler;;Embaucador;Imbroglione;;;;;;;;x;
trickster_desc;This character is known to be an unpredictable element on the battlefield. The enemy won't see it coming, and neither will you!;Ce personnage est réputé pour être un élément imprévisible du champ de bataille. L'ennemi ne le voit jamais arriver, et vous non plus d'ailleurs !;Dieser Charakter ist dafür bekannt, dass er ein unvorhersehbares Element auf dem Schlachtfeld ist. Der Feind wird seine Befehle nicht kommen sehen und Ihr auch nicht!;;Este personaje es conocido por ser un elemento impredecible en el campo de batalla. ¡El enemigo no lo verá venir, pero tú tampoco!;Questo personaggio è noto per essere un elemento imprevedibile sul campo di battaglia. Il nemico non lo vedrà arrivare e neanche tu!;;;;;;;;x;
organizer;Organizer;Organisateur;Organisator;;Organizador;Organizzatore;;;;;;;;x;
organizer_desc;This character is a skillful organizer in matters of logistics and in overcoming the challenges of moving a large body of men from one point to another.;Ce personnage est un organisateur de talent en ce qui concerne la logistique et les déplacements de grands groupes d'hommes d'un point à un autre.;Dieser Charakter ist ein geschickter Organisator in logistischen Angelegenheiten sowie im Überwinden von Herausforderungen, beim Bewegen großer Gruppen von einem Ort zum anderen.;;Este personaje es un hábil organizador en temas de logística y es capaz de superar el reto de desplazar grandes cantidades de hombres de un punto a otro.;Questo personaggio è un capace organizzatore in materia di logistica, bravo a far muovere grandi quantità di uomini da una posizione a un'altra.;;;;;;;;x;
defensive_leader;Defender;Commandant défensif;Verteidiger;;Defensor;Difensore;;;;;;;;x;
defensive_leader_desc;This character has a reputation as a stalwart defender, standing like a stone wall alongside the men no matter what force hurls itself against them.;Ce personnage a la réputation d'être un robuste défenseur, solide comme un roc aux côtés de ses hommes, et ce, quelle que soit la puissance des ennemis.;Dieser Charakter hat einen guten Ruf als standhafter Verteidiger, der Seite an Seite wie eine Steinmauer mit den Männern steht, egal welche Kraft sich ihnen entgegenstellt.;;Este personaje tiene una reputación como inquebrantable defensor permanece en pie junto a sus hombres sin importar qué les acometa.;Questo personaggio ha una reputazione da imbattibile difensore, capace di far resistere a lungo i suoi uomini in posizione difensiva, come un muro di pietra, qualunque sia la forza che li investe.;;;;;;;;x;
flanker;Flanker;Ailier;Flügelstürmer;;Flanqueador;Comandante d'Ala;;;;;;;;x;
flanker_desc;This character fights best when positioned on the flank of an army, striking deeply at the chinks in the enemy's armor.;Ce personnage dévoile tous ses talents de combattant quand il est positionné sur le flanc du bataillon, où il repère et s'immisce dans les failles de l'adversaire.;Dieser Charakter kämpft am besten, wenn er auf der Flanke einer Armee positioniert ist und tief in den schwachen Punkt der feindlichen Rüstung stößt. ;;Este personaje lucha mejor si se posiciona en el flanco de un ejército, golpeando profundamente en los puntos flacos de la armadura del enemigo.;Questo personaggio dà il meglio di sé al comando di uno dei fianchi di un'armata, per affondare come un pugnale nello schieramento nemico.;;;;;;;;x;
aggressive_leader;Aggressive Leader;Commandant offensif;Aggressiver Anführer;;Líder agresivo;Comandante aggressivo;;;;;;;;x;
aggressive_leader_desc;This character does not shy away from battle, and will show no mercy to opponents who attempt to quit the field.;Ce personnage n'est pas du genre craintif et se montre sans pitié envers les ennemis qui tentent de fuir la bataille.;Dieser Charakter weicht nicht vom Kampf zurück und wird den Gegnern, die das Feld zu räumen versuchen, keine Gnade zeigen.;;Este personaje no rehúye el combate y no mostrará piedad con los oponentes que intenten abandonar el campo de batalla.;Questo personaggio non si sottrae mai allo scontro e non avrà pietà per chi fugge dal campo di battaglia.;;;;;;;;x;
EVTDESC6071;The cough disappeared, thank [Root.Religion.GetRandomGodName]! I still feel a bit weak but the coughing, the chest pain and the shortness of breath are gone.;La toux a disparu grâce à [Root.Religion.GetRandomGodName] ! Je me sens toujours un peu faible mais les quintes de toux, les douleurs thoraciques et le souffle court ne sont plus qu'un lointain souvenir.;Der Husten ist verschwunden, dankt [Root.Religion.GetRandomGodName]! Ich fühle mich noch ein wenig schwach, aber der Husten, die Brustschmerzen und die Kurzatmigkeit sind verschwunden.;;¡La tos ha desaparecido, gracias a [Root.Religion.GetRandomGodName]! Aún me siento un poco débil pero la tos, el dolor de pecho y la falta de aire se han ido.;La tosse è scomparsa, grazie a [Root.Religion.GetRandomGodName]! Mi sento ancora un po' debole ma la tosse, il dolore toracico e la mancanza di fiato hanno smesso di affliggermi.;;;;;;;;x;
EVTOPTD76041;Your father sinned when he fathered you;Votre père a péché en vous engendrant;Euer Vater hat gesündigt, indem er Euch zeugte ;;Tu padre pecó al engendrarte;Tuo padre ha peccato nel generarti;;;;;;;;x;
EVTOPTB61146;[Root.Religion.GetRandomGodNameCap] help us when that [Root.Liege.GetLadLass] sits on the throne...;[Root.Religion.GetRandomGodNameCap], venez-nous en aide lorsque [Root.Liege.GetLeLa] [Root.Liege.GetLadLass] montera sur le trône...;[Root.Religion.GetRandomGodNameCap] steh uns bei, wenn diese Person auf dem Thron sitzt...;;[Root.Religion.GetRandomGodNameCap] nos ayudará cuando ese [Root.Liege.GetLadLass] se siente en el trono...;Che [Root.Religion.GetRandomGodNameCap] ci aiuti, quando tale [Root.Liege.GetLadLass] sederà sul trono ...;;;;;;;;x;
EVTOPTB61226;By [Root.Religion.GetRandomGodName], ye shan't leave this field alive.;Par [Root.Religion.GetRandomGodName], vous ne quitterez pas ce champ de bataille vivant !;Bei [Root.Religion.GetRandomGodName], ihr sollt keine Seele auf diesem Feld leben lassen.;;Por [Root.Religion.GetRandomGodName], no saldrás de este campo con vida.;Per [Root.Religion.GetRandomGodName], non lascerai vivo questo campo di battaglia;;;;;;;;x;
EVTOPTB61223;By [Root.Religion.GetRandomGodName], what have I gotten myself into? I will have no part in this madness.;Par [Root.Religion.GetRandomGodName], dans quel guépier me suis-je fourré ? Hors de question que je prenne part à cette hérésie.;Bei [Root.Religion.GetRandomGodName], wo bin ich da nur hineingeraten? Ich will mit diesem Wahnsinn nichts zu tun haben.;;¿Por [Root.Religion.GetRandomGodName], en qué me he metido? No participaré en esta locura.;Per [Root.Religion.GetRandomGodName], in che cosa mi sono cacciato? Non voglio aver parte in questa follia.;;;;;;;;x;
EVTDESC7509;I assume this is yet another poor attempt at humor, my liege. I shan't surrender that which is rightfully mine, no matter who demands it, by [Root.Religion.GetRandomGodName]!\n\nSigned,\n[From.GetTitledName];Je présume qu'il s'agit d'une nouvelle tentative malencontreuse de faire de l'humour, m[Root.GetOnA] [Root.GetLordLady]. Jamais je ne cèderai le titre qui me revient de droit, par [Root.Religion.GetRandomGodName] !\n\nSigné,\n[From.GetTitledName];Ich nehme an, dies ist ein weiterer schlechterer Versuch, komisch zu sein, mein Fürst. Ich werde das, was mir rechtmäßig gehört, nicht abgeben, egal wer es verlangt, [Root.Religion.GetRandomGodName]!\n\nGezeichnet,\n[From.GetTitledName];;Asumo que esto no es más que un pobre intento de burla, mi señor. ¡No rendiré lo que es mío por derecho, no importa quién lo reclame, por [Root.Religion.GetRandomGodName]!\n\nFirmado,\n[From.GetTitledName];Presumo che questo sia il tuo ennesimo disastroso tentativo di umorismo, mio Signore. Non rinuncerò mai a ciò che è mio di diritto, chiunque me lo chieda, come è vero [Root.Religion.GetRandomGodName]!\n\nFirmato,\n[From.GetTitledName];;;;;;;;x;
EVTOPTB3636;A forkful of animal excrement!;Une pleine fourche d'excréments d'animaux !;Eine Gabel voll tierischer Exkremente!;;¡Un puñado de excremento animal!;Una forchettata di sterco animale!;;;;;;;;x;
EVTTOOLTIP3638;[Root.GetTitledFirstName] has choosen the weapon for the duel: a forkful of animal excrement;[Root.Get_Le_TitledFirstName] a choisi l'arme du duel : une pleine fourche d'excréments d'animaux.;[Root.GetTitledFirstName] hat die Waffe für das Duell gewählt: eine Gabel voll tierischer Exkremente;;[Root.GetTitledFirstName] ha elegido el arma para el duelo: un puñado de excremento animal;[Root.GetTitledFirstName] ha scelto l'arma per il duello: una forchettata di sterco di animale.;;;;;;;;x;
EVTDESC3638;I could not believe my ears when [From.GetTitledFirstName]'s second told me what kind of weapon we would use in the duel: a forkful of animal excrement!;Je n'en ai pas cru mes oreilles lorsque l'écuyer [From.Get_du_TitledFirstName] m'a annoncé l'arme choisie pour notre duel : une fourche d'excréments d'animaux !;Ich wollte meinen Ohren nicht trauen, als mir [From.GetTitledFirstName]s Sekundant sagte, welche Art von Waffe wir im Duell verwenden würden: eine Gabel voll tierischer Exkremente!;;No daba crédito a mis oídos cuando el segundo de [From.GetTitledFirstName] me dijo el arma que utilizaríamos en el duelo: ¡un puñado de excremento animal!;Non potevo credere alle mie orecchie quando l'aiutante di [From.GetTitledFirstName] mi ha comunicato che tipo di arma avremmo usato nel duello: una forchettata di escrementi di animale!;;;;;;;;x;
EVTOPTB3638;I will not touch animal excrement!;Je ne toucherai pas à des excréments d'animaux !;Ich werde keine tierischen Exkremente berühren!;;¡No tocaré el excremento animal!;Non intendo toccare escrementi di animali!;;;;;;;;x;
EVTDESC3639;It came as no suprise to me when [From.GetTitledFirstName]'s second told me to bring my sword to the duel, I was just glad I didn't have to fight with a sledgehammer, or, [Root.Religion.GetName] forbide, something disgusting as animal excrement!;Je n'ai pas été surpris lorsque l'écuyer [From.Get_du_TitledFirstName] m'a demandé d'apporter mon épée pour le duel. J'étais même soulagé de ne pas devoir me battre avec un marteau de forgeron ou, que [Root.Religion.GetName] m'en préserve, avec des excréments !;Es überraschte mich nicht, als [From.GetTitledFirstName]s Sekundant mir beschied, mein Schwert zum Duell zu bringen. Ich war einfach froh, dass ich nicht mit einem Vorschlaghammer kämpfen musste, oder [Root.Religion.GetRandomGodName] stehe mir bei, mit etwas so Ekligem wie Schweinedung!;;No me sorprendió cuando el segundo de [From.GetTitledFirstName] me dijo que trajera mi espada al duelo. Me alegró no tener que luchar con un mazo o, que [Root.Religion.GetName] me perdone, ¡con algo indigno como excremento animal!;Non è stata una sorpresa che l'aiutante di [From.GetTitledFirstName] mi abbia detto di portare la mia spada al duello. Ero solo contento di non dover combattere con una mazza, o, che [Root.Religion.GetName] mi perdoni, con qualcosa di disgustoso, come gli escrementi di animali!;;;;;;;;x;
EVTNAME60100;The Mongols sack Kiev!;Les Mongols envahissent Kiev !;Die Mongolen brandschatzen Kiew!;;¡Los mongoles saquean Kiev!;I Mongoli saccheggiano Kiev!;;;;;;;;x;
EVTDESC60100;The Mongol scourge has poured through the Golden Gates of Kiev and sacked the once proud trading hub. The city has been left a smoldering ruin and the Dnieper now runs red with the blood of its former inhabitants.;Le fléau mongol s'est déversé à travers la Porte dorée de Kiev et a pillé ce qui fut autrefois l'un des plus grands centres commerciaux. Ne restaient de la ville que des ruines fumantes. Le Dniepr a désormais la teinte rouge du sang des habitants;Die mongolische Landplage ist durch die Goldenen Toren von Kiew gedrungen und hat das einst stolze Handelszentrum geplündert. Die Stadt ist nun eine schwelende Ruine und der Dnjepr fließt nun rot durch das Blut der früheren Bewohner.;;El azote mongol ha penetrado las Puertas Doradas de Kiev y saqueado su otrora orgulloso centro comercial. La ciudad ha sido reducida a escombros y el Dniéper ahora fluye rojo, lleno de sangre de sus antiguos habitantes.;Il flagello Mongolo si è abbattuto sulle porte dorate di Kiev e ha messo a ferro e fuoco quella che fu una delle più grandi città commerciali conosciute. Tutto ciò che rimane sono rovine fumanti e il Dnieper colorato del rosso del sangue degli ex abitanti.;;;;;;;;x;
EVTOPTA60100;Perhaps the stories were true...;Peut-être que ces histoires étaient vraies...;Vielleicht waren diese Geschichten wahr...;;Puede que las historias fueran ciertas...;Forse queste storie sono vere...;;;;;;;;x;
EVTNAME60101;The Mongols sack Novgorod!;Les Mongols envahissent Novgorod !;Die Mongolen brandschatzen Nowgorod!;;¡Los mongoles saquean Novogrado!;I Mongoli saccheggiano Novgorod!;;;;;;;;x;
EVTDESC60101;Novgorod has been stormed by the Tartar horde and both the city and its population are now suffering beyond measure. The Cathedral of Saint Sophia is engulfed in flames as the steppe warriors loot that which can be carried away and put the rest to the torch.;Novgorod a été mise à sac par l'armée tartare et ses habitants se retrouvent dans une situation de souffrance inouïe. La cathédrale Sainte-Sophie est ravagée par les flammes tandis que les guerriers des steppes pillent tout ce qui peut être emporté avant d'incendier ce qui reste.;Nowgorod wurde von den tatarischen Horden gestürmt und sowohl die Stadt als auch ihre Bevölkerung leiden jetzt über die Maßen. Die Kathedrale von Sankt Sophia steht in Flammen, während die Steppenkrieger alles plündern, was sie können, und verbrennen, was noch übrig geblieben ist.;;Novogrado ha sido asaltada por la horda tártara y ahora la ciudad y su población sufren de manera inconmensurable. La catedral de Santa Sofía es devorada por las llamas mientras los guerreros esteparios saquean cuánto puede ser transportado e incendian el resto.;Novgorod è caduta sotto i colpi di un'ordaTtartara e sia la città sia la sua popolazione stanno ora patendo sofferenze indicibili. La Cattedrale di Santa Sofia è avvolta dalle fiamme mentre i guerrieri delle steppe saccheggiano quello che può essere portato via e bruciano il resto.;;;;;;;;x;
EVTOPTA60101;Perhaps their bloodlust has been sated now.;Espérons que leur soif de sang est assouvie, pour le moment.;Vielleicht ist ihre Gier nach Blut jetzt gestillt.;;Puede que su sed de sangre haya quedado satisfecha.;Forse ora la loro sete di sangue si è placata.;;;;;;;;x;
EVTNAME60102;The Mongols sack Krakow!;Les Mongols envahissent Cracovie !;Die Mongolen brandschatzen Krakau!;;¡Los mongoles saquean Cracovia!;I Mongoli saccheggiano Cracovia!;;;;;;;;x;
EVTDESC60102;The Mongols continue their push beyond the Vistula and into Poland. Krakow has now fallen to the invaders, and it is said that at night the flames from the burning city can be seen from untold leagues away.;Les Mongols continuent leur progression au-delà de la Vistule et ont atteint la Pologne. Cracovie est tombée aux mains des barbares et il paraît que la nuit, les énormes flammes qui ravagent la ville incendiée sont visibles de très loin.;Die Mongolen setzen ihr Vordringen jenseits der Weichsel nach Polen fort. Krakau ist nun in den Händen der Eindringlinge und es wird gesagt, dass die Flammen der brennenden Stadt in der Nacht aus weiter Ferne zu sehen seien.;;Los mongoles continúan su ofensiva más allá del Vístula y se internan en Polonia. Cracovia ha caído en manos invasoras y se dice que de noche puede verse la ciudad en llamas a incontables leguas de distancia.;I Mongoli continuano la loro marcia al di là della Vistola e la Polonia. Cracovia è caduta nelle mani degli invasori, e si dice che di notte la città in fiamme possa essere vista da innumerevoli leghe di distanza.;;;;;;;;x;
