#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x;
EVTDESC107325;You are now over your Demesne Limit, meaning you have more Holdings than is seemly for you to rule personally. Your Vassals will dislike you for being over this limit, so you need to do something about it, and soon! In the long term, you can increase your demesne limit by increasing your Stewardship Attribute (and your wife's), but in the short term you need to give some of your Titles to your Vassals. You can do this by clicking on the character you want to give Titles to, and open their Diplomacy Menu. Look in the Character Finder or in the Court Tab in your Character View to find suitable characters.;Votre territoire a atteint sa taille maximale, ce qui veut dire que vous avez plus de terres que ce que vous pouvez contrôler. Vos vassaux n'apprécieront pas que vous dépassiez cette limite, et vous devez résoudre la situation sans tarder ! À long terme, vous pouvez augmenter la taille de votre domaine en augmentant votre compétence d'intendance (et celle de votre épouse), mais à court terme, vous devrez donner certains de vos titres à vos vassaux. Faites cela en cliquant sur le portrait du personnage auquel vous voulez donner des titres, puis ouvrez le menu diplomatique, puis l'onglet de cour ou la recherche de personnage pour trouver des personnages adéquats.;Ihr habt nun Euer Domänenlimit überschritten. Das heißt, dass sich mehr Besitztümer unter Eurer persönlichen Kontrolle befinden, als Euch zustehen. Durch das Überschreiten dieser Grenze zieht Ihr Euch die Missbilligung Eurer Vasallen zu. Daher müsst Ihr Abhilfe schaffen, und zwar schnell! Langfristig könnt Ihr Euer Domänenlimit vergrößern, indem Ihr Eure Fähigkeiten im Bereich Staatsverwaltung steigert (bzw. die Eurer Frau), aber kurzfristig bleibt Euch nichts anderes übrig, als einige Eurer Titel an Vasallen zu übertragen. Hierzu wählt Ihr die Person aus, der Ihr einen Titel übertragen möchtet, und öffnet das Diplomatiemenü. Sucht über die Personensuche oder über die Charakteransicht (Bereich: Hof) nach geeigneten Kandidaten.;;Has superado tu límite de dominios, lo que significa que tienes más posesiones de las que es apropiado que gobiernes personalmente. Tus vasallos te detestarán por sobrepasar este límite, así que tienes que hacer algo al respecto, ¡y rápido! A largo plazo, puedes aumentar tu límite de dominios aumentando tu atributo de administración (y el de tu esposa), pero a corto plazo tienes que dar algunos de tus títulos a tus vasallos. Puedes hacerlo haciendo clic en el personaje al que deseas dar títulos y abrir su menú de diplomacia. Mira en el buscador de personajes o en la etiqueta de la Corte en la visión de tu personaje para encontrar personajes adecuados.;Ora stai eccedendo il tuo Limite del Dominio, il che significa hai più Possedimenti di quanti tu possa controllare direttamente. I tuoi Vassalli non apprezzeranno il fatto che tu abbia superato questo limite, quindi devi fare qualcosa al riguardo, e presto! Nel lungo periodo puoi aumentare il tuo Limite del Dominio, aumentando il tuo Attributo di Amministrazione (e quello di tua moglie), ma nel breve termine tu devi cedere alcuni dei tuoi Titoli ai tuoi Vassalli. Puoi farlo cliccando sul personaggio al quale vuoi cedere i Titoli, e aprire il suo Menù della Diplomazia. Guarda nella Scheda di 'Ricerca Personaggio' o nella scheda 'Corte' della Scheda del tuo Personaggio per trovare i personaggi adatti.;;;;;;;;x;
EVTDESC107310;You are now ready to make Peace. To do this, click on the War icon in the bottom right of the screen. You can also right-click the portrait of the character you are fighting and open their Diplomacy Menu.;Vous êtes maintenant prêt à rétablir la paix. Pour ce faire, cliquez sur l'icône de guerre dans le coin inférieur droit de l'écran. Vous pouvez aussi faire un clic droit sur le portrait du personnage contre lequel vous êtes en guerre et ouvrir le menu diplomatique.;Ihr könnt nun Frieden schließen. Klickt dazu auf das Kriegssymbol rechts unten auf dem Bildschirm. Alternativ dazu könnt Ihr das Porträt Eures Widersachers mit der rechten Maustaste anklicken, um so das Diplomatiemenü dieser Person zu öffnen.;;Ahora estás listo para hacer la paz. Para hacer esto, haz clic en icono de guerra en la parte inferior derecha de la pantalla. También puedes hacer clic con el botón derecho del ratón en el retrato del personaje con el que estás luchando y abrir tu Menú de Diplomacia.;Ora sei pronto a fare la Pace. Per farlo clicca sull'icona della Guerra in basso a destra dello schermo. Puoi anche cliccare sul ritratto del personaggio contro il quale stai combattendo e aprire il suo Menù della Diplomazia.;;;;;;;;x;
PART_OF_REGION;Part of $REGION$ region;Fait partie de la région $REGION$;Teil der Region $REGION$ ;;Parte de región de $REGION$;Fa parte della regione $REGION$;;;;;;;;x;
NOT_PART_OF_REGION;Not part of $REGION$ region;Ne fait pas partie de la région $REGION$;Kein Teil der Region $REGION$ ;;No es parte de la región de $REGION$;Non fa parte della regione $REGION$;;;;;;;;x;
SPAWN_UNIT_EFFECT_REINFORCE_RATE;Reinforce Speed: §Y$RATE$§!%;Vitesse des renforts : §Y$RATE$§!%;Verstärkungsgeschwindigkeit: §Y$RATE$§!%;;Velocidad de refuerzos: §Y$RATE$§!%;Velocità di rinforzo: §Y$RATE$§!%;;;;;;;;x;
SPAWN_UNIT_EFFECT_MAINTENANCE_FREE;Maintenance Free;Entretien gratuit;Unterhaltsfrei;;Sin necesidad de mantenimiento;Mantenimento Gratuito;;;;;;;;x;
SPAWN_UNIT_EFFECT_NON_REINFORCING;Non Reinforcing;Ne se renforce pas;Erhält keine Verstärkung;;Sin refuerzo;Nessun Rinforzo;;;;;;;;x;
SPAWN_UNIT_EFFECT_FORCED_LOOTING;These troops will always be raiding.;L'unique activité de ces troupes est le pillage.;Diese Truppen befinden sich immer auf Plünderung.;;Estas tropas siempre asaltarán.;L'unica attività di queste truppe sarà il saccheggio.;;;;;;;;x;
HorseLordsDLC;Horse Lords;Seigneurs de cavalerie (Horse Lords);Horse Lords;;Jinetes;Horse Lords;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_TITLE;Settle Adventurer;Établir un aventurier;Abenteurer ansiedeln;;Instalar aventurero;Insedia un Avventuriero;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_DESC;Grant a landed title and settle the adventurer;Accordez un titre foncier et établissez l'aventurier;Der Person Land und Titel verleihen, damit sie sesshaft wird.;;Conceder un titulo de la propiedad de la tierra e instalarse al aventurero.;Concedi un Titolo terriero e insedia l'avventuriero;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_LONG_DESC;Grant one of your landed titles to settle an adventurer. This will significantly improve their opinion of you. Settling an adventurer will stop them from raiding you, and the adventurer will also prevent other raiders from attacking for a long time.;Accordez l'un de vos titres fonciers pour établir un aventurier. Cela augmentera considérablement l'opinion qu'il se fait de vous, le contraindra à cesser de vous piller et empêchera aussi les autres pilleurs de vous attaquer pendant un certain temps.;Ihr könnt dem Abenteurer einen Eurer Titel verleihen, wodurch sich seine Meinung in Bezug auf Euch deutlich verbessert. Ein sesshaft gewordener Abenteurer stellt seine Plünderzüge ein und seine Anwesenheit sorgt außerdem dafür, dass Raubzüge anderer Abenteurer lange ausbleiben.;;Conceder uno de tus títulos de propiedad de la tierra para instalar a un aventurero. Esto mejorará significativamente su opinión de ti. Instalar a un aventurero le impedirá asaltarte y el aventurero también evitará que otros asaltantes te ataquen durante mucho tiempo.;Concedi uno dei tuoi Titoli terrieri per insediare un avventuriero. Questo migliorerà in modo significativo la sua opinione su di te. Insediare un avventuriero lo dissuaderà dal continuare a saccheggiare le tue terre, inoltre l'avventuriero impedirà che altri saccheggiatori ti attacchino per un lungo periodo di tempo.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_0;Select a title to grant to §Y[Recipient.GetTitledFirstName]§W.;Sélectionnez un titre à accorder [Recipient.Get_only_au_Title]§Y[Recipient.GetTitledFirstName]§W.;Einen Titel für §Y[Recipient.GetTitledFirstName]§W auswählen.;;Selecciona un título para concedérselo a §Y[Recipient.GetTitledFirstName] §W.;Seleziona un Titolo da accordare a §Y[Recipient.GetTitledFirstName]§W.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_1;Grant the §Y[ThirdPartyTitle.GetFullName]§W to §Y[Recipient.GetTitledFirstName]§W, increasing [Recipient.GetPossPronoun] opinion of you by §G$OPINION$§W.;Accordez le titre de §Y[ThirdPartyTitle.GetFullName]§W [Recipient.Get_only_au_Title]§Y[Recipient.GetTitledFirstName]§W, ce qui augmentera l'opinion qu'il se fait de vous de §G$OPINION$§W.;§Y[Recipient.GetTitledFirstName]§W den Titel §Y[ThirdPartyTitle.GetFullName]§W verleihen. Dies erhöht [Recipient.GetPossPronoun]e Meinung von Euch um §G$OPINION$§W.;;Concede el título de §Y[ThirdPartyTitle.GetFullName] §W a §Y[Recipient.GetTitledFirstName] §W e incrementa [Recipient.GetPossPronoun] opinión de ti en §G$OPINION$§W.;Accorda il Titolo di §Y[ThirdPartyTitle.GetFullName]§W a §Y[Recipient.GetTitledFirstName]§W, ciò aumenterà la [Recipient.GetPossPronoun] opinione su di te di §G$OPINION$§W.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_2;The capital will change from §Y$CURRENT$§W to §Y$NEW$§W.;La capitale sera transférée de §Y$CURRENT$§W à §Y$NEW$§W.;Die Hauptstadt wechselt von §Y$CURRENT$§W nach §Y$NEW$§W.;;La capital pasará de ser §Y$CURRENT$§W a §Y$NEW$§W.;La capitale sarà trasferita da §Y$CURRENT$§W a §Y$NEW$§W.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_3;Vassals going with the grant: ;Vassaux inclus avec le titre :  ;Von der Vergabe betroffene Vasallen: ;;Vasallos incluidos en la concesión:;Vassalli inclusi nel Titolo: ;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_4;[Player.Religion.GetPietyName] from temple grant: §G$PIETY$§!.;[Player.Religion.GetPietyName] de concession de temple : §G$PIETY$§!.;[Player.Religion.GetPietyName] durch Tempelvergabe: §G$PIETY$§!.;;[Player.Religion.GetPietyName] por concesión de templo: §G$PIETY$§!.;[Player.Religion.GetPietyName] per la concessione del tempio: §G$PIETY$§!.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_5;§RMaking [Recipient.GetObjectPronoun] a $TITLE$ will disqualify [Recipient.GetObjectPronoun] from the succession!§!;§RLui accorder à un titre de $TITLE$ l'évincera de la succession !§!;§RDie Ernennung von [Recipient.GetObjectPronoun] zum $TITLE$ wird [Recipient.GetObjectPronoun] von der Erbfolge ausschließen!§!;;§R¡Concediendo a [Recipient.GetObjectPronoun] un título de $TITLE$, lo dejarás fuera de la sucesión!§!;§RConcedendo a [Recipient.GetObjectPronoun] il titolo di $TITLE$ escluderà [Recipient.GetObjectPronoun] dalla successione!§!;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_ACCEPT_SETUP;Offer to Settle Adventurer Accepted;Offre d'établissement d'un aventurier acceptée;Das Angebot, sich niederzulassen, wurde akzeptiert;;Oferta de instalar al aventurero aceptada;Offerta di Insediamento di un Avventuriero Accettata;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_ACCEPT_LOG;§Y[Actor.GetBestName]§W settled the adventurer §Y[Recipient.GetBestName]§W by giving [Recipient.GetHerHim] the [ThirdPartyTitle.GetFullName].;[Actor.Get_only_Le_Title]§Y[Actor.GetBestName]§W a établi l'aventurier, [Recipient.Get_only_le_Title]§Y[Recipient.GetBestName]§W, en lui donnant le titre de [ThirdPartyTitle.GetFullName].;Der Abenteurer §Y[Recipient.GetBestName]§W erhielt von §Y[Actor.GetBestName]§W den Titel [ThirdPartyTitle.GetFullName] und ist nun sesshaft geworden.;;§Y[Actor.GetBestName] §W instaló al aventurero §Y[Recipient.GetBestName] §W dando[Recipient.GetHerHim] el [ThirdPartyTitle.GetFullName] .;§Y[Actor.GetBestName]§W ha insediato l'Avventuriero §Y[Recipient.GetBestName]§W accordando a [Recipient.GetHerHim] il titolo di [ThirdPartyTitle.GetFullName].;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_6;Grant the §Y[ThirdPartyTitle.GetFullName]§W and all titles under it to §Y[Recipient.GetTitledFirstName]§W, increasing [Recipient.GetPossPronoun] opinion of you by §G$OPINION$§W.;Octroie le titre de §Y[ThirdPartyTitle.GetFullName]§W et tous les titres inférieurs [Recipient.Get_only_au_Title]§Y[Recipient.GetTitledFirstName]§W, augmente son opinion envers vous de §G$OPINION$§W.;Der Titel §Y[ThirdPartyTitle.GetFullName]§W und alle damit verbundenen Titel werden §Y[Recipient.GetTitledFirstName]§W gewährt, was [Recipient.GetPossPronoun]e Meinung von Euch um §G$OPINION$§W verbessert.;;Conceder el §Y[ThirdPartyTitle.GetFullName] §W y todos los títulos por debajo a §Y[Recipient.GetTitledFirstName] §W. Esto incrementará [Recipient.GetPossPronoun] opinión acerca de ti en §G$OPINION$§W.;Concedi il titolo di §Y[ThirdPartyTitle.GetFullName]§W e tutti i titoli sottostanti a §Y[Recipient.GetTitledFirstName]§W, aumenterà la [Recipient.GetPossPronoun] opinione verso di te di §G$OPINION$§W.;;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_7;Decadence lost from grant to dynasty member: §G$DECADENCE$%§! (the effect is relative to the dynasty's current Decadence.);Décadence perdue due aux terres accordées aux membres de ma dynastie : §G$DECADENCE$%§! (l'effet est relatif à la décadence actuelle de la dynastie);Dekadenzreduzierung durch Titelverleihung an Dynastiemitglied: §G$DECADENCE$%§! (der Effekt ist relativ zur aktuellen Dekadenz der Dynastie).;;Perdida de Decadencia por conceder un título a un familiar: §G$DECADENCE$%§! (el efecto es relativo a la Decadencia actual de la dinastía);Decadenza persa per aver concesso un Titolo a un membro della stessa Dinastia: §G$DECADENCE$%§! (L'effetto è relativo all'attuale Decadenza della Dinastia.);;;;;;;;x;
SETTLE_ADVENTURER_INTERACTION_9;Settling an adventurer will significantly reduce the risk of further raid attempts against you for a long time.;Établir un aventurier réduira considérablement le risque de tentative de pillage contre vous pour un certain temps.;Durch einen sesshaft gewordenen Abenteurer lässt sich das Risiko weiterer Plünderzüge gegen Euch deutlich und langfristig verringern.;;Instalar a un aventurero reducirá significativamente el riesgo de más intentos de ataque contra ti durante mucho tiempo.;L'insediamento di un avventuriero ridurrà significativamente il rischio di ulteriori tentativi di incursione contro di te per un lungo periodo di tempo.;;;;;;;;x;
IS_ALLOWED_TO_LOOT;Is allowed to raid;A le droit de piller;Darf plündern;;Se le permite asaltar;Ha il permesso di saccheggiare;;;;;;;;x;
CANNOT_DESTROY_DURING_WAR;Cannot destroy contested title during war;Impossible de détruire le titre contesté pendant la guerre;Solange ein Krieg um den Titel geführt wird, kann er nicht zerstört werden.;;No se puede destruir un título impugnado durante la guerra;Non si può destituire un Titolo contestato durante la guerra;;;;;;;;x;
NOT_IS_ALLOWED_TO_LOOT;Is NOT allowed to raid;N'a pas le droit de piller;Darf NICHT plündern;;NO se permite asaltar;NON ha il permesso di saccheggiare;;;;;;;;x;
settled_adventurer;Settled Adventurer;Aventurier établi;Sesshafter Abenteurer;;Aventurero instalado;Avventuriero insediato;;;;;;;;x;
LOOTING_SETTLED_ADVENTURER;This county has recently been settled by a raider adventurer.;Un aventurier pilleur s'est récemment établi dans ce comté.;Diese Provinz wurde kürzlich von einem Plündererabenteurer besiedelt.;;Esta provincia ha sido recientemente habitada por un aventurero asaltante.;Questa contea è stata recentemente colonizzata da un avventuriero saccheggiatore.;;;;;;;;x;
TOGGLE_LOOTER_FAIL_FORCED_NOT_LOOT; Unit is allowed to raid;  Cette unité est autorisée à piller.;  Einheit darf plündern;;Unidad autorizada a asaltar;A questa Unità è permesso saccheggiare;;;;;;;;x;
SPAWN_UNIT_EFFECT_FORCED_NOT_LOOTING;These troops cannot raid.;Ces troupes ne peuvent pas piller.;Diese Truppen können nicht plündern.;;Estas tropas no pueden asaltar.;Queste truppe non possono saccheggiare;;;;;;;;x;
SPAWN_UNIT_EFFECT_LOOTING;These troops will start off as raiders.;Ces troupes débuteront leur activité par le pillage.;Diese Truppen starten als Plünderer.;;Estas tropas comenzarán como invasores.;Queste truppe cominceranno le loro attività come saccheggiatori.;;;;;;;;x;
tut_0a_6;Click the portrait. All characters have a view like this. This is the King of Scotland, and here you can see that his parents and grandparents are dead. He has three children and three siblings.;Cliquez sur le portrait. Tous les personnages ont un écran comme celui-ci. Vous avez devant vous le roi d'Écosse et cet écran vous indique que ses parents et ses grands-parents sont morts. Il a trois enfants et trois frères.;Klickt auf das Porträt. Jeder Charakter hat einen Bildschirm wie diesen. Dies ist der König von Schottland und wie Ihr hier seht, sind seine Eltern und seine Großeltern tot. Er hat drei Kinder und drei Geschwister.;;Haz clic en el retrato. Todos los personajes tienen una vista como esta. Este es el Rey de Escocia, y aquí se puede ver que sus padres y abuelos están muertos. Tiene tres hijos y tres hermanos.;Fai clic sul ritratto. Tutti i personaggi hanno una Scheda come questa. Questo è il Re di Scozia, e qui puoi anche vedere che i suoi genitori e i suoi nonni sono morti. Ha tre figli e tre fratelli.;;;;;;;;;
