#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
AIREASON_CAN_PAY_OWN_RANSOM;§Y[GetTitledFirstName]§! can afford [GetHerHis] own ransom;§Y[GetTitledFirstName]§! peut payer sa propre rançon;§Y[GetTitledFirstName]§! Kann [GetHerHis] Lösegeld selbst zahlen;;§Y[GetTitledFirstName]§! puede permitirse su propio rescate;§Y[GetTitledFirstName]§! può permettersi il proprio riscatto;;;;;;;;x
INTERACTION_GRANT_THEOCRACY_MAX;Can only have §Y$MAX$§! (§Y$MAX_PERC$%§!) counties in vassal theocracies - Currently §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Les théocraties vassales ne peuvent comporter que §Y$MAX$§! (§Y$MAX_PERC$%§!) comtés - Nombre actuel : §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Kann nur §Y$MAX$§! (§Y$MAX_PERC$%§!) Grafschaften in Vasallen-Theokratien besitzen - Gegenwärtig §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);;Solo se pueden tener §Y$MAX$§! (§Y$MAX_PERC$%§!) teocracias en los condados vasallos - Actualmente hay §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Puoi avere solo §Y$MAX$§! (§Y$MAX_PERC$%§!) teocrazie nelle Contee Vassalle - Al momento ne hai §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!).;;;;;;;;x
INTERACTION_GRANT_REPUBLIC_MAX;Can only have §Y$MAX$§! (§Y$MAX_PERC$%§!) counties in vassal republics - Currently §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Les républiques vassales ne peuvent comporter que §Y$MAX$§! (§Y$MAX_PERC$%§!) comtés - Nombre actuel : §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Kann nur §Y$MAX$§! (§Y$MAX_PERC$%§!) Grafschaften in Vasallen-Republiken besitzen - Gegenwärtig §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);;Solo se pueden tener §Y$MAX$§! (§Y$MAX_PERC$%§!) repúblicas en los condados vasallos - Actualmente hay §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!);Puoi avere solo §Y$MAX$§! (§Y$MAX_PERC$%§!) teocrazie nelle Repubbliche Vassalle - Al momento ne hai §Y$CURRENT$§! (§Y$CURRENT_PERC$%§!).;;;;;;;;x
DEATH_CHILDBIRTH;died in childbirth;est mort[Get_E] en mettant au monde son enfant;starb im Kindbett;;murió al nacer;è morto durante il parto;;;;;;;;x
DEATH_POOR_HEALTH;died of poor health;est mort[Get_E] de mauvaise santé;starb an schlechter Gesundheit;;murió de mala salud;è morto di cattiva salute;;;;;;;;x
STILLBIRTH_SETUP;Stillbirth;Mort-né;Totgeburt;;Mortinato;Nato Morto;;;;;;;;x
STILLBIRTH_LOG;§Y$MOTHER$§! gave birth to a stillborn little §Y$SEX$§!.;§Y$MOTHER$§! a accouché d'un bébé §Y$SEX$§!, qui est malheureusement mort peu après.;§Y$MOTHER$§! gebar ein Kind. Tragischerweise war deren §Y$SEX$§! schon tot.;;§Y$MOTHER$§! dio a luz a un mortinato.;§Y$MOTHER$§! ha partorito un §Y$SEX$§! morto.;;;;;;;;x
religious_revolt_desc;Peasants of a different religion group can rise up to throw off oppression and spread their faith with fire and sword.;Les paysans appartenant à un autre groupe religieux peuvent se soulever pour renverser l'oppression religieuse et ainsi répandre leur propre foi par le feu et l'épée.;Andersgläubige Bauern können sich gegen die Unterdrückung erheben und ihren Glauben mit Feuer und Schwert verbreiten;;Los campesinos de un grupo religioso diferente pueden levantarse para deshacerse de la opresión y difundir su fe a fuego y espada.;I contadini di un diverso gruppo religioso possono sollevarsi per togliere di mezzo i loro oppressori e diffondere la loro fede col fuoco e con le armi.;;;;;;;;x
lost_religious_revolt;Infidel Rebel Victories;Victoires des rebelles infidèles;Sieg der ungläubigen Aufständischen;;Victorias de los rebeldes infieles;Vittorie dei Ribelli Infedeli;;;;;;;;x
won_religious_revolt;Infidel Rebels Crushed;Rebelles infidèles écrasés;Ungläubige Aufständische vernichtet;;Derrotas de los rebeldes infieles;Ribelli Infedeli Sconfitti;;;;;;;;x
PRIEST;priest;prêtre;Priester;;sacerdote;Sacerdote;;;;;;;;x
IMAM_PRIEST;imam;imam;Imam;;imán;Imam;;;;;;;;x
SHEIKH_PRIEST;sheikh;cheik;Scheich;;jeque;Sceicco;;;;;;;;x
MULLAH;mullah;mollah;Mullah;;mulá;Mullah;;;;;;;;x
GODI;godi;godi;Godi;;godi;Godi;;;;;;;;x
SHAMAN;shaman;chamane;Schamane;;chamán;Sciamano;;;;;;;;x
VOLHV;volhv;volkhve;Volhv;;volhv;Volhv;;;;;;;;x
AUGUR;augur;augure;Augur;;augur;Augure;;;;;;;;x
HERBAD;herbad;ervad;Herbad;;herbad;Herbad;;;;;;;;x
RABBI;rabbi;rabbin;Rabbiner;;rabino;Rabbino;;;;;;;;x
NOTIFICATION_EVENT_SETUP;Notification Events;Alertes d'évènements;Mitteilung Ereignisse;;Eventos de notificación;Notifica degli Eventi;;;;;;;;x
CTT_CHRISTIAN_CRUSADES_UNLOCKED;The Crusading Era has Begun\n;L'ère des grandes croisades a commencé\n;Das Zeitalter der Kreuzzüge hat begonnen\n;;La Era de las Cruzadas ha comenzado\n;L'Era delle Crociate è iniziata\n;;;;;;;;x
CTT_MUSLIM_JIHADS_UNLOCKED;The Great Jihad Era has Begun\n;L'ère du grand djihad a commencé\n;Das Zeitalter der Dschihads hat begonnen\n;;La Era de la Gran Yihad ha comenzado\n;L'Era delle Grandi Jihad è iniziata\n;;;;;;;;x
CTT_PAGAN_GHWS_UNLOCKED;The Pagan Great Holy War Era has Begun\n;L'ère des grandes guerres saintes païennes a commencé\n;Das Zeitalter der Großen heidnischen Heiligen Kriege hat begonnen\n;;La Era de la Gran Guerra Santa Pagana ha comenzado\n;L'Era delle Grandi Guerre Sante Pagane è iniziata\n;;;;;;;;x
EVTNAME39660;Crusader Kings;Rois croisés;Kreuzritter-Könige;;Crusader Kings;I Re Crociati;;;;;;;;x
EVTDESC39660;Christian Pilgrims to the the Holy Land suffer all manner of abuse and the routes are not safe. In order to protect the pilgrims and secure Jerusalem for Christ and the faithful, His Holiness, [Root.GetTitledName], has accepted the possibility of an outright invasion by joint Christian forces. This signals a new era of large scale Christian holy wars - the Crusades.;Les pèlerins chrétiens se rendant en Terre sainte font face à toutes sortes de dangers et les routes ne sont pas sûres.\nAfin de protéger ces pèlerins et de conquérir la Ville trois fois sainte au nom du Christ, Sa Sainteté [Root.Get_le_TitledName] a imaginé la possibilité d'une invasion en bonne et due forme de la Terre sainte par des forces chrétiennes alliées venant de toute l'Europe.\nCette décision annonce une période de guerres saintes chrétiennes à grande échelle - l'ère des grandes croisades.;Christliche Pilger im Heilige Land werden vielfach misshandelt und die Wege dorthin sind nicht sicher. Zum Schutz der Pilger und um Jerusalem für Christus und seine Gläubigen zu sichern, hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;Los cristianos que peregrinan a la Tierra Santa sufren todo tipo de agresiones y las rutas no son seguras. Con el fin de proteger a los peregrinos y salvaguardar Jerusalén para Cristo y los fieles cristianos, Su Santidad [Root.GetTitledName] ha autorizado que las fuerzas cristianas conjuntas lleven a cabo una invasión inmediata. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;I pellegrini cristiani in Terrasanta patiscono ogni sorta di abuso e le vie non sono sicure. Per proteggere i pellegrini e assicurare Gerusalemme a Cristo ed ai fedeli, Sua Santità, [Root.GetTitledName], ha sancito la possibilità di un'immediata invasione congiunta da parte delle forze Cristiane. Questo è l'inizio di una nuova era di guerre sante Cristiane su larga scala - le Crociate.;;;;;;;;x
EVTOPTA39660;Deus Vult!;Deus Vult !;Deus Vult!;;¡Deus Vult!;Deus Vult!;;;;;;;;x
EVTOPTB39660;Foolish Posturing!;Gesticulations d'un vieillard sénile !;Törichtes Gehabe!;;¡Vaya postura más absurda!;Che folle atteggiamento!;;;;;;;;x
EVTDESC39661;The Roman Empire in the East. Byzantium - Christianity's firm bulwark against the Mohammedan infidels of the Orient - is failing. The dire situation has convinced His Holiness, [Root.GetTitledName], to accept the possibility of an outright invasion by joint Christian forces. This signals a new era of large scale Christian holy wars - the Crusades.;L'Empire romain d'Orient, plus connu sous le nom d'Empire byzantin, solide rempart de la chrétienté contre les infidèles mahométans venus d'Orient, risque de disparaître, ce qui serait une porte ouverte sur l'Europe permettant aux hordes arabes de déferler sur nos vertes contrées.\nCette situation critique a convaincu Sa Sainteté [Root.Get_le_TitledName] d'accepter la possibilité d'une invasion en bonne et due forme des territoires de l'Empire grec au main des infidèles par des forces chrétiennes alliées.\nCette décision annonce une période de guerres saintes chrétiennes à grande échelle - l'ère des grandes croisades.;Das Oströmische Reich. Byzanz - das feste Bollwerk des Christentums gegen die mohammedanischen Ungläubigen im Orient - droht unterzugehen. Aufgrund der Notlage hat seine Heiligkeit [Root.GetTitledName] die Möglichkeit einer regelrechten Invasion durch vereinte christliche Heere in Betracht gezogen. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;El Imperio Romano Oriental. Bizancio —firme bastión de la cristiandad contra los infieles mahometanos de Oriente— está a punto de caer. La grave situación ha convencido a Su Santidad [Root.GetTitledName] a autorizar una invasión inmediata por las fuerzas cristianas conjuntas. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;L'Impero Romano d'Oriente, Bisanzio - il baluardo della Cristianità contro gli infedeli Musulmani d'Oriente - sta per crollare. La sua disperata situazione ha convinto Sua Santità, [Root.GetTitledName], a sancire la possibilità di un'immediata invasione congiunta da parte delle forze Cristiane. Questo è l'inizio di una nuova era di guerre sante Cristiane su larga scala - le Crociate.;;;;;;;;x
EVTDESC39662;Rome, the city of Saint Peter and the very seat of the Papacy itself, has fallen to infidels. In response, the Pope-in-exile, His Holiness, [Root.GetTitledName], has declared his intention to forge a great alliance of Christian lords in order to reclaim the eternal city. This signals a new era of large scale Christian holy wars - the Crusades.;Rome, ville de saint Pierre et siège de la papauté, est tombée aux mains de ces chiens d'infidèles.\nEn réponse, le pape en exil, Sa Sainteté [Root.Get_le_TitledName], a déclaré son intention de former sous sa protection une grande alliance de seigneurs chrétiens afin de reprendre la Ville aux sept collines.\nCette décision annonce une période de guerres saintes chrétiennes à grande échelle - l'ère des grandes croisades.;Die Heilige Stadt Rom, Sitz des Papstes, ist von den Ungläubigen erobert worden. Als Antwort darauf hat der Exilpapst, seine Heiligkeit [Root.GetTitledName], seine Entschlossenheit zum Schmieden eines großen Bündnisses christlicher Herrscher bekannt gegeben, um die Ewige Stadt zurückzuerobern. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge.;;Roma, ciudad de San Pedro y sede del mismísimo Papado, ha caído en manos de los infieles. En respuesta, el Papa exiliado, Su Santidad [Root.GetTitledName], ha declarado su intención de forjar una gran alianza de señores cristianos con el fin de recuperar la ciudad eterna. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;Roma, la città di San Pietro, la sede del Papato stesso, è caduta in mano agli infedeli. In risposta, il Papa in esilio, Sua Santità [Root.GetTitledName], ha dichiarato la sua intenzione di creare una grande alleanza di signori Cristiani per riconquistare la città eterna. Questo è l'inizio di una nuova era di guerre sante Cristiane su larga scala - le Crociate.;;;;;;;;x
EVTDESC39663;The very heartlands of Western Christianity are under siege by infidels! Desperate Christian lords have persuaded His Holiness, [Root.GetTitledName], to declare his intention of forging a great and righteous alliance to expel the heathens in the name of God. This signals a new era of large scale Christian holy wars - the Crusades.;Le coeur de la chrétienté occidentale est assiégé par les infidèles !\nDes seigneurs chrétiens, face à cette situation désespérée, ont persuadé Sa Sainteté [Root.Get_le_TitledName] de fonder une grande alliance chrétienne pour expulser ces impies au nom de Dieu.\nCette décision annonce une période de guerres saintes chrétiennes à grande échelle - l'ère des grandes croisades.;Das Herzland des abendländischen Christentums wird von den Ungläubigen belagert! Verzweifelte christliche Herrscher haben Seine Heiligkeit [Root.GetTitledName] überredet, seine Absicht zum Schmieden eines großen und gerechten Bündnisses zur Vertreibung der Heiden im Namen des Herrn zu verkünden. Dies ist der Beginn eines neuen Zeitalters großer christlicher Heiliger Kriege - der Kreuzzüge. ;;¡Las tierras que representan el centro del cristianismo occidental se encuentran bajo el asedio de los infieles! Los señores cristianos, desesperados, han convencido a Su Santidad [Root.GetTitledName] para que declare su intención de forjar una alianza grande y justa para expulsar a los paganos en nombre de Dios. Este hecho marca el inicio de una nueva era de guerras santas cristianas de gran alcance: las Cruzadas.;Il cuore della Cristianità Occidentale è sotto l'assedio degli infedeli! Disperati per la situazione, i signori Cristiani hanno persuaso Sua Santità, [Root.GetTitledName], a dichiarare la sua intenzione di creare una grande e giusta alleanza per scacciare i pagani nel nome di Dio. Questo è l'inizio di una nuova era di guerre sante Cristiane su larga scala - le Crociate.;;;;;;;;x
EVTNAME39670;Renewed Jihad;Renouveau du djihad;Erneuter Dschihad;;Yihad renovada;La Ripresa delle Jihad;;;;;;;;x
EVTDESC39670;His Magnificence, [Root.GetTitledName], has been convinced by his [Root.Religion.GetPriestTitle]s that it is time to declare another era of Great Conquests, such as was the case under the first Caliphs. The Dar al-Islam must grow again. All righteous Muslim men should prepare to join the ranks of the mujahideen for the upcoming struggles. This signals a renewed era of Islamic expansion.;Sa Magnificence [Root.Get_le_TitledName] a été convaincu par ses [Root.Religion.GetPriestTitle]s qu'il était temps de lancer une nouvelle ère de grandes conquêtes, comme l'ont fait avant lui les premiers califes.\nDar al-Islam, le domaine de la soumission à Dieu, doit s'étendre de nouveau, et la foi musulmane doit continuer à se répandre. Tout bon musulman devrait rejoindre les rangs moudjahidines et se préparer au combat.\nCette décision annonce une période d'expansion pour l'islam : l'ère du grand djihad.;Seine Magnifizenz [Root.GetTitledName] ist von seinem/r [Root.Religion.GetPriestTitle] überzeugt worden, dass es Zeit zur Verkündung eines neuen Zeitalters der großen Eroberungen ist, wie es einst unter den ersten Kalifen geschah. Der Islam muss wieder wachsen. Alle rechtschaffenen Moslems sollen sich den Mudschaheddin anschließen. Dies ist der Beginn eines neuen Zeitalters der islamischen Expansion.;;Su Magnificencia [Root.GetTitledName] ha sido convencida por sus [Root.Religion.GetPriestTitle]s de que es la hora de declarar una nueva era de Grandes Conquistas, como sucedió durante el mandato de los primeros califas. El Dar al-Islam debe crecer de nuevo. Todos los musulmanes justos deben prepararse para incorporarse a las filas de los muyahidines para las próximas luchas. Este hecho marca el inicio de una era renovada de expansión islámica.;Sua Magnificenza, [Root.GetTitledName], è stato convinto dai suoi [Root.Religion.GetPriestTitle] che è tempo di proclamare una nuova epoca di Grandi conquiste, come quelle dei primi Califfi. La Dar al-Islam crescerà ancora. Tutti i Musulmani osservanti devono prepararsi ad unirsi ai ranghi dei Mujaheddin per la lotta incombente. Questo segna l'inizio di una nuova era dell'espansione Islamica.;;;;;;;;x
