#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;ITALIAN;;;;;;;;x
HAS_POLYGAMY;Has Polygamy;Possède polygamie;Hat Polygamie;;Tiene poligamia;Ha la Poligamia;;;;;;;;x
HAS_NOT_CONCUBINAGE;Does not have Concubinage;Ne possède pas concubinage;Hat kein Konkubinat;;No tiene concubinato;Non ha il Concubinato;;;;;;;;x
HAS_CONCUBINAGE;Has Concubinage;Possède concubinage;Hat ein Konkubinat;;Tiene concubinato;Ha il Concubinato;;;;;;;;x
DIVORCE_INTERACTION_2;Divorce §Y[Recipient.GetTitledFirstName]§! for [Recipient.GetPossPronoun] proven unfaithfulness! [Recipient.GetPossPronounCap] close relatives will still be insulted (§R$OPINION$§! opinion)...;Divorcer [Recipient.Get_du_TitledFirstNameJ] pour son infidélité irréfutable ! Ses proches se sentiront quand même insultés (opinion §R$OPINION$§!)...;Scheidung von §Y[Recipient.GetTitledFirstName]§! aufgrund [Recipient.GetPossPronoun]er erwiesenen Untreue. [Recipient.GetPossPronounCap]e nahen Verwandten werden dies trotzdem als Beleidigung auffassen (§R$OPINION$§! Meinung) ...;;¡Divórciate de §Y[Recipient.GetTitledFirstName] por su probada infidelidad! Sus parientes cercanos se seguirán sintiendo insultados (§R$OPINION$§! opinion)...;Divorzia da §Y[Recipient.GetTitledFirstName]§! a causa della [Recipient.GetPossPronoun] provata infedeltà! I parenti stretti di [Recipient.GetPossPronounCap] lo considereranno un insulto (opinione §R$OPINION$§!)...;;;;;;;;x
EVTOPTA301_DESC;§Y[From.GetFirstName]§! is declared a legitimate [From.GetSonDaughter] with full inheritance rights.\n;§Y[From.GetFirstName]§! est désormais votre [From.GetSonDaughter] légitime, et bénéficie des droits complets d'héritage.\n;§Y[From.GetFirstName]§! wird als legitime(r) [From.GetSonDaughter] anerkannt und erhält uneingeschränktes Erbrecht.\n;;§Y[From.GetFirstName]§! es proclamado [From.GetSonDaughter] legítimo, con todos los derechos de herencia.;§Y[From.GetFirstName]§! è dichiarato [From.GetSonDaughter] legittimo con pieni diritti di successione.\n;;;;;;;;x
EVTOPTB301_DESC;§Y[From.GetFirstName]§! remains illegitimate, but is sanctioned as my [From.GetSonDaughter] and can be married off to form alliances. If [From.GetSubjectPronoun] ever has children, a new dynasty will be created for that line.\n;§Y[From.GetFirstName]§! demeure illégitime, mais c'est officiellement votre [From.GetSonDaughter], et son mariage pourrait forger des alliances. Ses éventuels enfants et leurs descendants seront d'une nouvelle dynastie.\n;§Y[From.GetFirstName]§! bleibt illegitim, wird aber als m[From.Geteineine] [From.GetSonDaughter] anerkannt und kann zu Bündniszwecken verheiratet werden. Sollte [From.GetSubjectPronoun] Kinder haben, wird aus dieser Linie eine neue Dynastie entstehen.\n;;§Y[From.GetFirstName]§! sigue siendo ilegítimo, pero se aprueba como mi [From.GetSonDaughter] y puede casarse para formar alianzas. Si [From.GetSubjectPronoun] alguna vez tendrá niños, nacerá una nueva dinastía será creado de esa línea.;§Y[From.GetFirstName]§! resta illegittima , ma è considerata come se fosse mio [From.GetSonDaughter] e potrà sposarsi per formare alleanze. Se [From.GetSubjectPronoun] avrà mai dei figli, una nuova Dinastia verrà creata per quella linea.\n;;;;;;;;x
EVTOPTC301_DESC;§Y[From.GetFirstName]§! is denounced as a bastard with an unknown father, having no official connection to me at all.\n;On dénonce §Y[From.GetFirstName]§! comme enfant illégitime de père inconnu qui ne possède aucun lien officiel avec votre personne.\n;§Y[From.GetFirstName]§! wird als Bastard eines Unbekannten gebrandmarkt und hat offiziell keinerlei Beziehung zu mir.\n;;§Y[From.GetFirstName]§! es proclamado como un bastardo de padre desconocido, sin ninguna conexión oficial conmigo en absoluto.;§Y[From.GetFirstName]§! è denunciato come figlio illegittimo di padre sconosciuto, senza alcun collegamento ufficiale con la mia persona.\n;;;;;;;;x
EVTDESC404_KF;My [GetFromRelation] [From.GetFirstName] is pregnant and I can't possibly be the father! The realm is already astir with gossip - everyone knows [From.FatherOfUnborn.GetTitledName] is the real father.;Ma [GetFromRelation] [From.GetFirstName] est enceinte et il est impossible que je sois le père ! Les rumeurs courent déjà dans tout le royaume, et tout le monde sait que [From.FatherOfUnborn.Get_le_TitledName] est le vrai père.;Meine [GetFromRelation] [From.GetFirstName] ist schwanger und ich kann unmöglich der Vater sein! Das Reich ist voller Gerüchte. Jeder weiß, dass in Wirklichkeit [From.FatherOfUnborn.GetTitledName] der Vater ist.;;Mi [GetFromRelation] [From.GetFirstName] está embarazada ¡Y no puedo ser el padre, por nada! El reino ya bulle de chismes -todos saben que [From.FatherOfUnborn.GetTitledName] es el verdadero padre.;Mia [GetFromRelation] [From.GetFirstName] è incinta e io non posso essere il padre! Il regno è già in agitazione per i pettegolezzi - tutti sanno che [From.FatherOfUnborn.GetTitledName] è il vero padre.;;;;;;;;x
EVTDESC404_2;My [GetFromRelation] [From.GetFirstName] tells me she is pregnant, but that can't be right, can it?;Ma [GetFromRelation] [From.GetFirstName] me dit qu'elle est enceinte, mais cela doit être une erreur, n'est-ce pas ?;Meine [GetFromRelation] [From.GetFirstName] ist schwanger. Aber da stimmt doch etwas nicht, oder?;;Mi [GetFromRelation] [From.GetFirstName] dice estar embarazada, pero eso no puede ser, ¿no?;Mia [GetFromRelation] [From.GetFirstName] mi dice di essere incinta, ma questo non può essere, non è vero?;;;;;;;;x
EVTOPTB404;Denounce them both as traitors!;Les dénoncer tous les deux en tant que traîtres !;Stellt sie beide als Verräter bloß!;;¡Condenad a ambos como traidores! ;Denunciali entrambi come traditori!;;;;;;;;x
EVTDESC21001;I have thought it over, and I cannot be the father of my [GetFromRelation] [From.GetFirstName]'s baby. As it grows in her belly, I have trouble sleeping. I must put this matter to rest!;J'ai réfléchi. C'est pratiquement impossible que l'enfant de ma [GetFromRelation] [From.GetFirstName] soit le mien. Alors que le bébé grandit dans son ventre, je peine à dormir. Je dois oublier tout ça !;Wenn ich darüber nachdenke, kann ich unmöglich der Vater des Kindes meiner [GetFromRelation] [From.GetFirstName] sein. Der Gedanke an dieses Kind, das in ihrem Bauch heranwächst, raubt mir den Schlaf. Die Sache muss aus der Welt geschafft werden!;;Lo he pensado, y no puedo ser el padre del bebé de mi [GetFromRelation] [From.GetFirstName]. Mientras crece en su vientre, me cuesta dormir. ¡Debo poner fin a este asunto! ;Ci ho pensato sopra, e non posso essere il padre del pargolo di mia [GetFromRelation] [From.GetFirstName]. Mentre cresce nel suo grembo, ho difficoltà a dormire. Devo dimenticare tutto questo!;;;;;;;;x
EVTOPTA21001;Hire someone to find out;Engager quelqu'un pour le découvrir;Jemanden anwerben, um Nachforschungen anzustellen;;Contrata a alguien para averiguarlo;Assumi qualcuno per scoprirlo;;;;;;;;x
EVTOPTB21001;No, I trust her word!;Non, j'ai confiance en elle !;Nein, ich vertraue ihr!;;¡No, confío en su palabra! ;No, mi fido della sua parola!;;;;;;;;x
EVTDESC21003;The maid I paid to spy on my [GetFromRelation] has confirmed my suspicions - [From.FatherOfUnborn.GetTitledName] is [From.GetFirstName]'s lover and the real father of the child!;La domestique que j'ai payée pour espionner m[From.GetOnA] [GetFromRelation] a confirmé mes soupçons : [From.FatherOfUnborn.Get_le_TitledName] est l'amant de [From.GetFirstName] et le vrai père de l'enfant !;Die Magd, die ich als Spionin auf meine [GetFromRelation] angesetzt habe, bestätigt meinen Verdacht. [From.FatherOfUnborn.GetTitledName] ist der Liebhaber von [From.GetFirstName] und in Wirklichkeit der Vater des Kindes!;;¡La criada que pagué para espiar a mi [GetFromRelation] ha confirmado mis sospechas – [From.FatherOfUnborn.GetTitledName] es amante de [From.GetFirstName] y el verdadero padre del niño! ;La servitrice che ho pagato per spiare mia [GetFromRelation] ha confermato i miei sospetti - [From.FatherOfUnborn.GetTitledName] è l'amante di [From.GetFirstName] e il vero padre del bambino!;;;;;;;;x
EVTDESC21003_CR;The woman I hired to spy on my [GetFromRelation] [From.GetFirstName] has found out the shocking truth about her pregnancy. I was right, I am not the father... [From.FatherOfUnborn.GetTitledFirstName] is, her own [GetFromVsFatherOfUnbornRelation]!;La femme que j'ai engagée pour espionner ma [GetFromRelation] [From.GetFirstName] a découvert la vérité troublante de sa grossesse. J'avais raison, je ne suis pas le père... C'est [From.FatherOfUnborn.Get_le_TitledFirstName] qui l'est, son propre [GetFromVsFatherOfUnbornRelation] !;Die Frau, die ich auf meine [GetFromRelation] [From.GetFirstName] angesetzt habe, hat die schreckliche Wahrheit über ihre Schwangerschaft herausgefunden. Ich hatte recht. Ich bin nicht der Vater, sondern [From.FatherOfUnborn.GetTitledFirstName] ist es, ihr eigener [GetFromVsFatherOfUnbornRelation]!;;La mujer que contraté para espiar a mi [GetFromRelation] [From.GetFirstName] ha encontrado a la escandalosa verdad sobre su embarazo. Yo estaba en lo cierto, no soy el padre... ¡Sino [From.FatherOfUnborn.GetTitledFirstName], su propio [GetFromVsFatherOfUnbornRelation]! ;La donna che ho assunto per spiare mia [GetFromRelation] [From.GetFirstName] ha scoperto la scioccante verità sulla sua gravidanza. Avevo ragione, non sono io il padre... è [From.FatherOfUnborn.GetTitledFirstName], suo [GetFromVsFatherOfUnbornRelation]!;;;;;;;;x
EVTOPTA21003;By [Root.Religion.GetRandomGodName], I had better keep this quiet!;Nous ferions bien de faire en sorte que ça ne s'ébruite pas !;Ich muss diese Sache unter Verschluss halten!;;¡Por [Root.Religion.GetRandomGodName]debería guardar esto en secreto! ;In nome di [Root.Religion.GetRandomGodName], avrei fatto meglio a mantenere questo segreto!;;;;;;;;x
EVTOPTB21003;Unholy! Expose the traitors!;Blasphème ! Dénoncez les traîtres !;Welch eine Gottlosigkeit! Prangert die Verräter öffentlich an!;;¡Impío! ¡Exponed a los traidores! ;Empio! Rivela i traditori!;;;;;;;;x
EVTOPTC21003;Holy... but treasonous. Expose them!;Sacré... mais perfide. Dénoncez-les !;Heiliger B... aber dennoch: Verrat. Macht es öffentlich!;;Pío... Pero traicionero. ¡Exponedlos! ;Santo... ma infido. Denunciali!;;;;;;;;x
EVTOPTD21003;This is High Treason!;Ceci relève de la haute trahison !;Das ist Hochverrat!;;¡Esto es alta traición! ;Questo è Alto Tradimento!;;;;;;;;x
EVTDESC21005;My [GetFromRelation] just stormed in, roaring and smashing chairs. He knows about my affair with [Root.FatherOfUnborn.GetTitledFirstName]. He knows the child I carry is not his...;Mon [GetFromRelation] vient tout juste de rentrer, hurlant et brisant des chaises à tout bout de champ. Il est au courant de ma liaison avec [Root.FatherOfUnborn.Get_le_TitledFirstName]. Il sait aussi que l'enfant que je porte n'est pas le sien...;Mein [GetFromRelation] stürmte soeben wutentbrannt in meine Gemächer. Er weiß von meiner Affäre mit [Root.FatherOfUnborn.GetTitledFirstName]. Und er weiß, dass das Kind nicht von ihm ist ...;;Mi [GetFromRelation] ha entrado violentamente, gritando y destrozando sillas. Conoce mi relación con [Root.FatherOfUnborn.GetTitledFirstName]. Sabe el niño que llevo no es el suyo...;Mio [GetFromRelation] è entrato con violenza, urlando e distruggendo sedie. Sa della mia storia con [Root.FatherOfUnborn.GetTitledFirstName]. Sa che il bambino che porto non è suo...;;;;;;;;x
EVTOPTA21005;The flesh is weak...;La chair est faible...;Das Fleisch ist schwach...;;La carne es débil...;La carne è debole...;;;;;;;;x
EVTDESC21006;[From.GetTitledName] knows about my affair with [FromFrom.GetTitledFirstName]. He knows the child she carries is actually mine...;[From.Get_Le_TitledName] est au courant de ma liaison avec [FromFrom.Get_le_TitledFirstName]. Il sait que l'enfant qu'elle porte est en fait le mien...;[From.GetTitledName] weiß von meiner Affäre mit [FromFrom.GetTitledFirstName]. Er weiß nun, dass sie von mir schwanger ist.;;[From.GetTitledName] sabe de mi aventura con [FromFrom.GetTitledFirstName]. Sabe que el niño que lleva es mío en realidad...;[From.GetTitledName] sa della mia relazione con [FromFrom.GetTitledFirstName]. Sa che il bambino che lei porta in realtà è il mio...;;;;;;;;x
EVTOPTA21006;This could spell my doom!;Ceci pourrait être ma fin !;Das könnte mein Untergang sein!;;¡Esto podría ser mi perdición! ;Questa potrebbe essere la mia rovina!;;;;;;;;x
EVTOPTB21006;How embarrassing!;Comme c'est embarrassant !;Wie peinlich!;;¡Qué vergüenza! ;Che imbarazzo!;;;;;;;;x
EVTDESC21010;The maid I hired to gain my [GetFromRelation] [From.GetFirstName]'s confidence has not found anything at all suspicious about her pregnancy.;La domestique que j'ai engagée pour gagner la confiance de ma [GetFromRelation] [From.GetFirstName] n'a rien trouvé de suspect vis-à-vis de sa grossesse.;Die Magd, die sich mit meiner [GetFromRelation] [From.GetFirstName] anfreunden sollte, hat nichts Verdächtiges bezüglich ihrer Schwangerschaft bemerkt.;;La criada que contraté para ganar la confianza de [GetFromRelation] [From.GetFirstName] no ha encontrado nada sospechoso en su embarazo.;La servitrice che ho assunto per guadagnare la fiducia di mia [GetFromRelation] [From.GetFirstName] non ha trovato nulla di sospetto sulla sua gravidanza.;;;;;;;;x
EVTOPTA21010;That's a relief!;Quel soulagement !;Das ist erleichternd!;;¡Qué alivio! ;Che sollievo!;;;;;;;;x
EVTOPTB21010;I must KNOW. I will confront her directly!;Je dois SAVOIR. Je vais la confronter directement !;Ich muss es wissen. Ich werde sie direkt darauf ansprechen!;;Tengo que saber. ¡Me enfrentaré a ella directamente! ;Devo SAPERE. La affronterò direttamente!;;;;;;;;x
EVTOPTC21010;Hire more spies!;Engager plus d'espions !;Heuert mehr Spione an!;;¡Contratad a más espías! ;Assumi più spie!;;;;;;;;x
EVTOPTD21010;Lay a trap for her;Lui tendre un piège;Lockt sie in eine Falle;;Tendedle una trampa;Tenderle una trappola;;;;;;;;x
EVTDESC21011;The spies I hired at great expense to discover anything suspicious about my [GetFromRelation] [From.GetFirstName] and her pregnancy have failed to turn up anything at all.;Les espions que j'ai engagés à prix fort pour découvrir les secrets de ma [GetFromRelation] [From.GetFirstName] et de sa grossesse n'ont pas réussi à trouver quoi que ce soit.;Die Spione, die ich für viel Geld angeheuert habe, konnten nichts Verdächtiges über meine [GetFromRelation] [From.GetFirstName] und ihre Schwangerschaft herausfinden.;;Los espías que contraté al gran costo para descubrir algo sospechoso sobre mi [GetFromRelation] [From.GetFirstName]y su embarazo no han podido levantar algo en absoluto.;Le spie che ho assunto a caro prezzo per scoprire qualcosa di sospetto su mia [GetFromRelation] [From.GetFirstName] e la sua gravidanza non sono riuscite a trovare nulla.;;;;;;;;x
EVTOPTA21011;I guess the child must be mine then..?;J'imagine que l'enfant est, dans ce cas, le mien...;Dann ist das Kind wohl doch von mir, oder?;;Supongo que el niño debe ser el mío entonces...;Suppongo che il bambino sia mio allora..?;;;;;;;;x
EVTDESC21012;My dear [GetFromRelation] [From.GetFirstName] is suspicious of my pregnancy. He is here right now asking me if the child is really his!;M[From.GetOnA] ch[From.GetErEre] [GetFromRelation] [From.GetFirstName] porte des soupçons à l'égard de ma grossesse. Il me demande si l'enfant est bien le sien !;Mein lieber [GetFromRelation] [From.GetFirstName] schöpft Verdacht wegen meiner Schwangerschaft. Er fragt mich nun, ob dieses Kind wirklich von ihm sei!;;Mi querido [GetFromRelation] [From.GetFirstName] sospecha de mi embarazo. ¡Está aquí ahora preguntando si el niño es realmente suyo. ;Mio caro [GetFromRelation] [From.GetFirstName] è sospettoso della mia gravidanza. È qui in questo momento per chiedermi se il bambino è veramente suo!;;;;;;;;x
EVTOPTA21012;Assure him of my faithfulness!;L'assurer de ma fidélité !;Ich versichere ihm, niemals untreu gewesen zu sein!;;¡Aseguradle mi fidelidad! ;Lo rassicuro della mia fedeltà!;;;;;;;;x
EVTOPTB21012;Tearfully admit my affair with [Root.FatherOfUnborn.GetTitledFirstName];Fondre en larmes et admettre ma liaison avec [Root.FatherOfUnborn.Get_le_TitledFirstName];Ich gebe unter Tränen zu, eine Affäre mit [Root.FatherOfUnborn.GetTitledFirstName] gehabt zu haben.;;Admitir mi romance con [Root.FatherOfUnborn.GetTitledFirstName] con lágrimas en los ojos.;Ammetto in lacrime la mia relazione con [Root.FatherOfUnborn.GetTitledFirstName];;;;;;;;x
EVTOPTC21012;He's such a baby. Wrap him around my finger.;Il est pire qu'un enfant. L'entourlouper.;Er ist so ein Kind. Ich werde ihn um den kleinen Finger wickeln.;;Es un bebé. Lo tengo en mis manos.;È come un bambino. Lo tengo nelle mie mani;;;;;;;;x
EVTDESC21013;[From.GetFirstName] started crying when I asked her if she's being unfaithful. She profusely ensures me of her undying love, virtue and steadfastness...;[From.GetFirstName] s'est mise à pleurer quand je lui ai demandé si elle m'avait été infidèle. Elle me garantit avec profusion son amour éternel, sa vertu et sa constance...;[From.GetFirstName] begann zu weinen, als ich sie auf die Schwangerschaft ansprach und versicherte mir, dass sie mich unsterblich liebe und mir unverbrüchlich treu sei...;;[From.GetFirstName] se echó a llorar cuando le pregunté si ella es infiel. Ella me asegura profusamente su amor eterno, virtud y firmeza;[From.GetFirstName] ha iniziato a piangere quando le ho chiesto se lei fosse infedele. Lei mi ha garantito abbondantemente del suo amore eterno, della sua virtù e della sua fermezza...;;;;;;;;x
EVTOPTA21013;I'll never be entirely sure...;Je ne pourrai jamais être sûr...;Ich werde nie ganz sicher sein...;;Nunca estaré seguro del todo...;Non sarò mai del tutto sicuro...;;;;;;;;x
EVTDESC21003_CONF;When asked outright, my [GetFromRelation] [From.GetFirstName] broke down and tearfully admitted to having an affair with [From.FatherOfUnborn.GetTitledName], blubbering about mercy and forgiveness!;Quand je lui ai demandé face à face, ma [GetFromRelation] [From.GetFirstName] a éclaté en sanglots et m'a avoué sa liaison avec [From.FatherOfUnborn.Get_le_TitledName], pleurnichant pour ma clémence et mon pardon !;Als ich sie direkt darauf ansprach, brach meine [GetFromRelation] [From.GetFirstName] zusammen und gestand unter Tränen eine Affäre mit [From.FatherOfUnborn.GetTitledName]. Anschließend plapperte sie etwas von Gnade und Vergebung!;;¡Cuando se le preguntó directamente, mi [GetFromRelation] [From.GetFirstName] se vino abajo y llorosa confesó tener una aventura con [From.FatherOfUnborn.GetTitledName] llorando sobre misericordia y perdón! ;Quando gliel'ho chiesto faccia a faccia, mia [GetFromRelation] [From.GetFirstName] è crollata ed è scoppiata in lacrime ammettendo di avere una relazione con [From.FatherOfUnborn.GetTitledName], singhiozzando misericordia e perdono!;;;;;;;;x
EVTDESC21003_CONF_CR;When asked outright, my [GetFromRelation] [From.GetFirstName] broke down and tearfully admitted to having an affair with [From.FatherOfUnborn.GetTitledName] - her own [GetFromVsFatherOfUnbornRelation]!;Quand je lui ai demandé face à face, ma [GetFromRelation] [From.GetFirstName] a éclaté en sanglots et a admis sa liaison avec [From.FatherOfUnborn.Get_le_TitledName], son propre [GetFromVsFatherOfUnbornRelation] !;Als ich sie direkt darauf ansprach, brach meine [GetFromRelation] [From.GetFirstName] zusammen und gestand unter Tränen eine Affäre mit [From.FatherOfUnborn.GetTitledName], ihrem eigenen [GetFromVsFatherOfUnbornRelation]!;;Cuando se le preguntó directamente,mi [GetFromRelation][From.GetFirstName], se vino abajo y llorando admitió tener un aventura con [From.FatherOfUnborn.GetTitledName] ¡su propio [GetFromVsFatherOfUnbornRelation]! ;Quando gliel'ho chiesto faccia a faccia, mia [GetFromRelation] [From.GetFirstName] è crollata ed è scoppiata in lacrime ammettendo di avere una relazione con [From.FatherOfUnborn.GetTitledName] - suo [GetFromVsFatherOfUnbornRelation]!;;;;;;;;x
EVTDESC21015;[From.GetFirstName] got angry when I confronted her about the pregnancy, saying she lives in a prison and that I am denying her even the most basic freedoms...;[From.GetFirstName] s'est mise en colère quand je l'ai confrontée à propos de sa grossesse. Elle affirme qu'elle vit dans une prison, et que je la prive des libertés les plus élémentaires...;[From.GetFirstName] reagierte ärgerlich auf meine Fragen zu ihrer Schwangerschaft und behauptete, sie lebe wie in einem Gefängnis, in dem ihr nicht einmal die geringste Freiheit gegönnt sei.;;[From.GetFirstName] se enojó cuando me enfrenté a ella sobre el embarazo, diciendo que vive en una prisión y que le niego incluso las libertades más básicas.;[From.GetFirstName] si è arrabbiata quando l'ho affrontata sulla gravidanza, dicendomi che vive in una prigione e che le sto negando anche le più elementari libertà...;;;;;;;;x
